dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,5.695243,-6.200167,11.490756,0.144737,-86.611966,-3033.768295,1.005879
0.050000,5.744157,-6.103716,11.598901,2.162895,40.363158,2539.502497,1.164435
0.050000,5.794783,-5.968740,11.743059,2.883166,14.405423,-519.154703,1.250037
0.050000,5.840527,-5.816294,11.902220,3.183217,6.001014,-168.088190,1.304380
0.050000,5.881141,-5.654737,12.068804,3.331680,2.969259,-60.635095,1.342414
0.050000,5.917280,-5.488070,12.239344,3.410800,1.582390,-27.737375,1.370780
0.050000,5.949641,-5.318448,12.412025,3.453626,0.856525,-14.517296,1.392899
0.050000,5.978802,-5.147216,12.585723,3.473949,0.406458,-9.001354,1.410718
0.050000,6.005240,-4.975188,12.759771,3.480960,0.140231,-5.324528,1.425441
0.050000,6.029324,-4.803025,12.933610,3.476788,-0.083454,-4.473703,1.437843
0.050000,6.051362,-4.631143,13.106899,3.465768,-0.220396,-2.738844,1.448458
0.050000,6.071596,-4.459932,13.279301,3.448052,-0.354309,-2.678256,1.457662
0.050000,6.090232,-4.289668,13.450583,3.425630,-0.448455,-1.882917,1.465729
0.050000,6.107438,-4.120622,13.620501,3.398374,-0.545105,-1.933014,1.472864
0.050000,6.123366,-3.952928,13.788950,3.368970,-0.588087,-0.859626,1.479228
0.050000,6.138141,-3.786727,13.955807,3.337146,-0.636472,-0.967701,1.484942
0.050000,6.151880,-3.622037,14.121068,3.305224,-0.638456,-0.039689,1.490109
0.050000,6.164680,-3.458920,14.284688,3.272382,-0.656829,-0.367452,1.494806
0.050000,6.176623,-3.297422,14.446626,3.238771,-0.672224,-0.307897,1.499098
0.050000,6.187781,-3.137600,14.606837,3.204226,-0.690908,-0.373683,1.503036
0.050000,6.198222,-2.979452,14.765330,3.169845,-0.687612,0.065924,1.506666
0.050000,6.208002,-2.823006,14.922081,3.135036,-0.696178,-0.171320,1.510022
0.050000,6.217172,-2.668295,15.077064,3.099646,-0.707800,-0.232449,1.513137
0.050000,6.225777,-2.515336,15.230264,3.064004,-0.712841,-0.100824,1.516035
0.050000,6.233858,-2.364133,15.381683,3.028386,-0.712359,0.009643,1.518739
0.050000,6.241454,-2.214681,15.531328,2.992894,-0.709844,0.050302,1.521270
0.050000,6.248594,-2.067063,15.679119,2.955819,-0.741490,-0.632930,1.523642
0.050000,6.255313,-1.921199,15.825138,2.920374,-0.708916,0.651486,1.525871
0.050000,6.261636,-1.777154,15.969321,2.883663,-0.734204,-0.505763,1.527970
0.050000,6.267589,-1.634930,16.111669,2.846972,-0.733832,0.007438,1.529949
0.050000,6.273195,-1.494514,16.252197,2.810554,-0.728354,0.109567,1.531819
0.050000,6.278476,-1.355919,16.390893,2.773920,-0.732681,-0.086539,1.533588
0.050000,6.283452,-1.219150,16.527753,2.737194,-0.734531,-0.037003,1.535265
0.050000,6.288141,-1.084207,16.662777,2.700485,-0.734179,0.007035,1.536856
0.050000,6.292559,-0.951089,16.795969,2.663830,-0.733084,0.021912,1.538367
0.050000,6.296722,-0.819855,16.927268,2.625999,-0.756622,-0.470763,1.539804
0.050000,6.300645,-0.690438,17.056745,2.589526,-0.729468,0.543084,1.541173
0.050000,6.304341,-0.562860,17.184376,2.552627,-0.737969,-0.170021,1.542478
0.050000,6.307824,-0.437150,17.310134,2.515165,-0.749240,-0.225423,1.543722
0.050000,6.311104,-0.313279,17.434049,2.478289,-0.737532,0.234157,1.544911
0.050000,6.314194,-0.191249,17.556118,2.441382,-0.738126,-0.011885,1.546047
0.050000,6.317102,-0.071109,17.676293,2.403496,-0.757720,-0.391879,1.547133
0.050000,6.319840,0.047191,17.794625,2.366649,-0.736953,0.415345,1.548173
0.050000,6.322417,0.163642,17.911104,2.329578,-0.741423,-0.089400,1.549169
0.050000,6.324841,0.278233,18.025721,2.292338,-0.744788,-0.067293,1.550123
0.050000,6.327120,0.390959,18.138470,2.254982,-0.747120,-0.046653,1.551038
0.050000,6.329261,0.501816,18.249348,2.217558,-0.748490,-0.027397,1.551916
0.050000,6.331273,0.610803,18.358354,2.180110,-0.748963,-0.009448,1.552759
0.050000,6.333162,0.717921,18.465487,2.142680,-0.748599,0.007267,1.553568
0.050000,6.334934,0.823171,18.570753,2.105307,-0.747458,0.022818,1.554346
0.050000,6.336597,0.926559,18.674154,2.068027,-0.745595,0.037271,1.555093
0.050000,6.338154,1.028091,18.775698,2.030874,-0.743061,0.050686,1.555812
0.050000,6.339614,1.127762,18.875380,1.993649,-0.744492,-0.028624,1.556503
0.050000,6.340978,1.225522,18.973149,1.955373,-0.765532,-0.420799,1.557167
0.050000,6.342255,1.321440,19.069076,1.918548,-0.736494,0.580747,1.557807
0.050000,6.343448,1.415489,19.163132,1.881119,-0.748585,-0.241807,1.558423
0.050000,6.344560,1.507646,19.255296,1.843273,-0.756911,-0.166529,1.559015
0.050000,6.345599,1.597960,19.345616,1.806396,-0.737548,0.387260,1.559586
0.050000,6.346565,1.686369,19.434030,1.768284,-0.762244,-0.493918,1.560135
0.050000,6.347465,1.772924,19.520590,1.731209,-0.741486,0.415158,1.560664
0.050000,6.348302,1.857609,19.605280,1.693784,-0.748506,-0.140399,1.561174
0.050000,6.349078,1.940394,19.688068,1.655774,-0.760208,-0.234045,1.561664
0.050000,6.349798,2.021332,19.769010,1.618825,-0.738982,0.424522,1.562136
0.050000,6.350465,2.100400,19.848080,1.581416,-0.748168,-0.183717,1.562591
0.050000,6.351081,2.177557,19.925239,1.543179,-0.764752,-0.331670,1.563029
0.050000,6.351650,2.252852,20.000536,1.505937,-0.744840,0.398230,1.563450
0.050000,6.352174,2.326279,20.073965,1.468580,-0.747135,-0.045895,1.563856
0.050000,6.352657,2.397834,20.145522,1.431129,-0.749006,-0.037413,1.564247
0.050000,6.353100,2.467512,20.215202,1.393606,-0.750465,-0.029192,1.564622
0.050000,6.353507,2.535313,20.283003,1.356030,-0.751527,-0.021229,1.564983
0.050000,6.353878,2.601233,20.348924,1.318420,-0.752203,-0.013518,1.565330
0.050000,6.354218,2.665271,20.412964,1.280795,-0.752505,-0.006054,1.565664
0.050000,6.354527,2.727429,20.475123,1.243172,-0.752447,0.001169,1.565984
0.050000,6.354807,2.787707,20.535401,1.205570,-0.752039,0.008156,1.566292
0.050000,6.355062,2.846107,20.593801,1.168006,-0.751293,0.014910,1.566587
0.050000,6.355292,2.902631,20.650326,1.130494,-0.750221,0.021438,1.566870
0.050000,6.355499,2.957283,20.704979,1.093053,-0.748834,0.027745,1.567141
0.050000,6.355685,3.010068,20.757764,1.055696,-0.747143,0.033834,1.567400
0.050000,6.355852,3.060972,20.808668,1.018080,-0.752319,-0.103533,1.567648
0.050000,6.356000,3.109964,20.857661,0.979861,-0.764370,-0.241008,1.567885
0.050000,6.356132,3.157098,20.904795,0.942681,-0.743605,0.415286,1.568111
0.050000,6.356249,3.202380,20.950077,0.905643,-0.740753,0.057050,1.568327
0.050000,6.356351,3.245735,20.993432,0.867102,-0.770824,-0.601416,1.568532
0.050000,6.356441,3.287233,21.034930,0.829963,-0.742775,0.560974,1.568727
0.050000,6.356519,3.326869,21.074566,0.792710,-0.745062,-0.045750,1.568912
0.050000,6.356587,3.364587,21.112284,0.754371,-0.766788,-0.434523,1.569087
0.050000,6.356646,3.400479,21.148176,0.717831,-0.730795,0.719875,1.569253
0.050000,6.356695,3.434428,21.182125,0.678978,-0.777053,-0.925171,1.569409
0.050000,6.356738,3.466557,21.214254,0.642578,-0.728008,0.980915,1.569555
0.050000,6.356773,3.496751,21.244448,0.603895,-0.773671,-0.913264,1.569693
0.050000,6.356802,3.525104,21.272801,0.567062,-0.736653,0.740363,1.569821
0.050000,6.356827,3.551565,21.299263,0.529223,-0.756776,-0.402475,1.569940
0.050000,6.356846,3.576135,21.323832,0.491391,-0.756648,0.002561,1.570050
0.050000,6.356862,3.598857,21.346554,0.454435,-0.739116,0.350650,1.570152
0.050000,6.356875,3.619672,21.367369,0.416299,-0.762726,-0.472205,1.570245
0.050000,6.356884,3.638600,21.386297,0.378574,-0.754500,0.164523,1.570329
0.050000,6.356892,3.655668,21.403365,0.341353,-0.744401,0.201979,1.570404
0.050000,6.356897,3.670869,21.418566,0.304022,-0.746635,-0.044679,1.570472
0.050000,6.356901,3.684219,21.431916,0.267000,-0.740439,0.123919,1.570530
0.050000,6.356904,3.695849,21.443546,0.232597,-0.688055,1.047685,1.570582
0.050000,6.356906,3.705892,21.453589,0.200856,-0.634818,1.064736,1.570626
0.050000,6.356907,3.714462,21.462159,0.171411,-0.588911,0.918141,1.570663
0.050000,6.356908,3.721676,21.469373,0.144273,-0.542752,0.923184,1.570695
0.050000,6.356908,3.727649,21.475346,0.119454,-0.496379,0.927460,1.570721
0.050000,6.356909,3.732497,21.480194,0.096963,-0.449827,0.931033,1.570742
0.050000,6.356909,3.736337,21.484034,0.076806,-0.403129,0.933965,1.570759
0.050000,6.356909,3.739287,21.486984,0.058991,-0.356313,0.936320,1.570772
0.050000,6.356909,3.741463,21.489160,0.043520,-0.309405,0.938159,1.570781
0.050000,6.356909,3.742983,21.490680,0.030399,-0.262427,0.939548,1.570788
0.050000,6.356909,3.743964,21.491661,0.019629,-0.215400,0.940550,1.570792
0.050000,6.356909,3.744525,21.492222,0.011212,-0.168339,0.941228,1.570795
0.050000,6.356909,3.744782,21.492479,0.005149,-0.121256,0.941646,1.570796
0.050000,6.356909,3.744854,21.492551,0.001441,-0.074163,0.941868,1.570796
0.050000,6.356909,3.744859,21.492556,0.000088,-0.027065,0.941958,1.570796
0.050000,6.356909,3.744859,21.492556,0.000000,-0.001758,0.506144,1.570796
