dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,1.590794,7.384225,1.494131,0.771004,0.198969,-0.000000,6.068604
0.050000,1.628709,7.375991,1.532930,0.780952,0.198969,0.000000,6.070119
0.050000,1.667124,7.367717,1.572226,0.790901,0.198969,0.000000,6.072020
0.050000,1.706043,7.359420,1.612020,0.800849,0.198969,-0.000000,6.074321
0.050000,1.745470,7.351117,1.652311,0.810798,0.198969,0.000000,6.077039
0.050000,1.785408,7.342830,1.693100,0.820746,0.198969,0.000000,6.080187
0.050000,1.825860,7.334578,1.734386,0.830694,0.198969,0.000000,6.083781
0.050000,1.866832,7.326383,1.776169,0.840643,0.198969,-0.000000,6.087837
0.050000,1.908327,7.318268,1.818450,0.850591,0.198969,0.000000,6.092371
0.050000,1.950349,7.310259,1.861228,0.860540,0.198969,-0.000000,6.097398
0.050000,1.992902,7.302381,1.904504,0.870488,0.198969,0.000000,6.102936
0.050000,2.035989,7.294663,1.948277,0.880437,0.198969,0.000000,6.108999
0.050000,2.079614,7.287133,1.992548,0.890385,0.198969,-0.000000,6.115606
0.050000,2.123781,7.279822,2.037315,0.900334,0.198969,0.000000,6.122771
0.050000,2.168492,7.272763,2.082581,0.910282,0.198969,-0.000000,6.130511
0.050000,2.213751,7.265990,2.128344,0.920230,0.198969,0.000000,6.138841
0.050000,2.259559,7.259538,2.174604,0.930179,0.198969,-0.000000,6.147777
0.050000,2.305918,7.253446,2.221362,0.940127,0.198969,0.000000,6.157334
0.050000,2.352828,7.247751,2.268617,0.950076,0.198969,0.000000,6.167525
0.050000,2.400291,7.242496,2.316369,0.960024,0.198969,0.000000,6.178364
0.050000,2.448303,7.237721,2.364619,0.969973,0.198969,0.000000,6.189861
0.050000,2.496865,7.233471,2.413366,0.979921,0.198969,-0.000000,6.202026
0.050000,2.545910,7.229796,2.462549,0.987382,0.149227,-0.994844,6.214851
0.050000,2.595309,7.226747,2.512042,0.992357,0.099484,-0.994844,6.228305
0.050000,2.644931,7.224368,2.561722,0.994844,0.049742,-0.994844,6.242349
0.050000,2.694644,7.222698,2.611463,0.994792,-0.001026,-1.015363,6.256937
0.050000,2.744311,7.221766,2.661140,0.992254,-0.050768,-0.994844,6.272014
0.050000,2.793797,7.221595,2.710627,0.987228,-0.100510,-0.994844,0.004332
0.050000,2.842966,7.222196,2.759800,0.979716,-0.150252,-0.994844,0.020196
0.050000,2.891683,7.223572,2.808537,0.969767,-0.198969,-0.974325,0.036345
0.050000,2.937566,7.225321,2.856777,0.959819,-0.198969,0.000000,0.034860
0.050000,2.985286,7.226785,2.904519,0.949871,-0.198969,-0.000000,0.026651
0.050000,3.032518,7.227871,2.951764,0.939922,-0.198969,0.000000,0.019439
0.050000,3.079259,7.228630,2.998511,0.929974,-0.198969,0.000000,0.013187
0.050000,3.125507,7.229113,3.044761,0.920025,-0.198969,-0.000000,0.007859
0.050000,3.171259,7.229368,3.090514,0.910077,-0.198969,0.000000,0.003420
0.050000,3.216514,7.229439,3.135769,0.900128,-0.198969,0.000000,6.283023
0.050000,3.261271,7.229367,3.180527,0.890180,-0.198969,0.000000,6.280267
0.050000,3.305531,7.229191,3.224787,0.880231,-0.198969,-0.000000,6.278306
0.050000,3.349293,7.228949,3.268550,0.870283,-0.198969,0.000000,6.277112
0.050000,3.392558,7.228674,3.311815,0.860335,-0.198969,-0.000000,6.276660
0.050000,3.435325,7.228398,3.354583,0.850386,-0.198969,0.000000,6.276922
0.050000,3.477595,7.228151,3.396854,0.840438,-0.198969,0.000000,6.277875
0.050000,3.519368,7.227961,3.438627,0.830489,-0.198969,-0.000000,6.279496
0.050000,3.560643,7.227853,3.479903,0.820541,-0.198969,0.000000,6.281762
0.050000,3.601422,7.227851,3.520681,0.810592,-0.198969,-0.000000,0.001467
0.050000,3.641702,7.227979,3.560962,0.800644,-0.198969,0.000000,0.004961
0.050000,3.681485,7.228255,3.600746,0.790696,-0.198969,-0.000000,0.009039
0.050000,3.720768,7.228699,3.640032,0.780747,-0.198969,0.000000,0.013680
0.050000,3.759552,7.229329,3.678820,0.770799,-0.198969,0.000000,0.018867
0.050000,3.797834,7.230159,3.717112,0.760850,-0.198969,-0.000000,0.024581
0.050000,3.835613,7.231203,3.754905,0.750902,-0.198969,0.000000,0.030803
0.050000,3.872888,7.232475,3.792202,0.740953,-0.198969,-0.000000,0.037514
0.050000,3.909656,7.233986,3.829001,0.731005,-0.198969,0.000000,0.044696
0.050000,3.945915,7.235744,3.865302,0.721056,-0.198969,-0.000000,0.052332
0.050000,3.981662,7.237760,3.901106,0.711108,-0.198969,0.000000,0.060401
0.050000,4.016895,7.240039,3.936413,0.701160,-0.198969,-0.000000,0.068885
0.050000,4.051611,7.242588,3.971222,0.691211,-0.198969,0.000000,0.077765
0.050000,4.085806,7.245410,4.005534,0.681263,-0.198969,0.000000,0.087021
0.050000,4.119478,7.248509,4.039349,0.671314,-0.198969,-0.000000,0.096633
0.050000,4.152623,7.251888,4.072666,0.661366,-0.198969,0.000000,0.106580
0.050000,4.185238,7.255545,4.105485,0.651417,-0.198969,0.000000,0.116843
0.050000,4.217320,7.259481,4.137807,0.641469,-0.198969,0.000000,0.127399
0.050000,4.248864,7.263694,4.169632,0.631521,-0.198969,-0.000000,0.138227
0.050000,4.279868,7.268182,4.200959,0.621572,-0.198969,0.000000,0.149305
0.050000,4.310329,7.272939,4.231789,0.611624,-0.198969,-0.000000,0.160610
0.050000,4.340242,7.277961,4.262122,0.601675,-0.198969,0.000000,0.172119
0.050000,4.369606,7.283241,4.291957,0.591727,-0.198969,0.000000,0.183810
0.050000,4.398417,7.288774,4.321294,0.581778,-0.198969,-0.000000,0.195660
0.050000,4.426673,7.294549,4.350135,0.571830,-0.198969,0.000000,0.207644
0.050000,4.454371,7.300559,4.378477,0.561881,-0.198969,-0.000000,0.219740
0.050000,4.481509,7.306793,4.406323,0.551933,-0.198969,0.000000,0.231924
0.050000,4.508086,7.313242,4.433671,0.541985,-0.198969,-0.000000,0.244173
0.050000,4.534100,7.319892,4.460521,0.532036,-0.198969,0.000000,0.256465
0.050000,4.559549,7.326733,4.486874,0.522088,-0.198969,0.000000,0.268776
0.050000,4.584434,7.333752,4.512730,0.512139,-0.198969,-0.000000,0.281085
0.050000,4.608753,7.340935,4.538088,0.502191,-0.198969,0.000000,0.293370
0.050000,4.632508,7.348270,4.562949,0.492242,-0.198969,-0.000000,0.305611
0.050000,4.655697,7.355741,4.587312,0.482294,-0.198969,0.000000,0.317785
0.050000,4.678322,7.363335,4.611178,0.472346,-0.198969,0.000000,0.329876
0.050000,4.700385,7.371037,4.634547,0.462397,-0.198969,0.000000,0.341863
0.050000,4.721887,7.378831,4.657418,0.452449,-0.198969,0.000000,0.353729
0.050000,4.742830,7.386704,4.679792,0.442500,-0.198969,0.000000,0.365457
0.050000,4.763215,7.394640,4.701668,0.432552,-0.198969,0.000000,0.377031
0.050000,4.783047,7.402624,4.723047,0.422603,-0.198969,-0.000000,0.388436
0.050000,4.802329,7.410641,4.743929,0.412655,-0.198969,-0.000000,0.399659
0.050000,4.821062,7.418676,4.764313,0.402706,-0.198969,0.000000,0.410687
