dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,2.783824,4.986045,2.666387,1.411356,0.373869,0.000000,0.652581
0.050000,2.837459,5.032555,2.737422,1.430049,0.373869,-0.000000,0.772836
0.050000,2.886264,5.085406,2.809392,1.448743,0.373869,0.000000,0.874098
0.050000,2.930587,5.143263,2.882297,1.467436,0.373869,-0.000000,0.957010
0.050000,2.970989,5.205052,2.956136,1.486129,0.373869,0.000000,1.023771
0.050000,3.008098,5.269958,3.030910,1.504823,0.373869,-0.000000,1.076901
0.050000,3.042525,5.337380,3.106618,1.523516,0.373869,0.000000,1.118657
0.050000,3.074841,5.406873,3.183261,1.542210,0.373869,0.000000,1.150849
0.050000,3.105571,5.478103,3.260839,1.560903,0.373869,0.000000,1.174836
0.050000,3.135202,5.550809,3.339351,1.579597,0.373869,-0.000000,1.191566
0.050000,3.164201,5.624774,3.418799,1.598290,0.373869,0.000000,1.201633
0.050000,3.193028,5.699809,3.499180,1.616984,0.373869,-0.000000,1.205309
0.050000,3.222154,5.775730,3.580497,1.635677,0.373869,0.000000,1.202554
0.050000,3.252085,5.852343,3.662748,1.654370,0.373869,0.000000,1.192995
0.050000,3.283380,5.929416,3.745934,1.673064,0.373869,-0.000000,1.175873
0.050000,3.316687,6.006659,3.830055,1.691757,0.373869,0.000000,1.149940
0.050000,3.352777,6.083673,3.915110,1.710451,0.373869,-0.000000,1.113294
0.050000,3.392583,6.159884,4.001100,1.729144,0.373869,0.000000,1.063151
0.050000,3.437255,6.234433,4.088024,1.747838,0.373869,-0.000000,0.995562
0.050000,3.488166,6.306001,4.175883,1.766531,0.373869,0.000000,0.905261
0.050000,3.546850,6.372569,4.264677,1.785225,0.373869,0.000000,0.786196
0.050000,3.614667,6.431191,4.354406,1.803918,0.373869,0.000000,0.634127
0.050000,3.692029,6.478113,4.445011,1.820275,0.327135,-0.934673,0.452617
0.050000,3.777547,6.509855,4.536375,1.834295,0.280402,-0.934673,0.258317
0.050000,3.868180,6.524924,4.628382,1.845978,0.233668,-0.934673,0.074991
0.050000,3.960617,6.524400,4.720914,1.855325,0.186935,-0.934673,6.202174
0.050000,4.052507,6.510878,4.813856,1.862335,0.140201,-0.934673,6.076983
0.050000,4.142632,6.487150,4.907089,1.867008,0.093467,-0.934673,5.978533
0.050000,4.230516,6.455571,5.000498,1.869345,0.046734,-0.934673,5.900941
0.050000,4.316033,6.417963,5.093935,1.868124,-0.024424,-1.423151,5.839046
0.050000,4.399221,6.375702,5.187252,1.864566,-0.071158,-0.934673,5.788904
0.050000,4.480198,6.329815,5.280333,1.858672,-0.117891,-0.934673,5.747629
0.050000,4.559086,6.281091,5.373061,1.850440,-0.164625,-0.934673,5.713144
0.050000,4.635999,6.230147,5.465319,1.839872,-0.211358,-0.934673,5.683946
0.050000,4.711028,6.177479,5.556990,1.826968,-0.258092,-0.934673,5.658932
0.050000,4.674165,6.204095,5.647957,1.811726,-0.304826,-0.934673,2.519386
0.050000,4.600652,6.256270,5.738104,1.794149,-0.351559,-0.934673,2.529350
0.050000,4.527366,6.307190,5.827344,1.775455,-0.373869,-0.446195,2.539401
0.050000,4.454342,6.356842,5.915650,1.756762,-0.373869,0.000000,2.549531
