dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,2.620531,6.548050,2.628375,1.612033,0.709168,0.386685,0.353422
0.050000,2.698100,6.575924,2.710800,1.648497,0.729277,0.402174,0.336298
0.050000,2.777934,6.602997,2.795100,1.686001,0.750082,0.416104,0.317341
0.050000,2.860130,6.629056,2.881328,1.724551,0.770985,0.418062,0.296448
0.050000,2.944775,6.653866,2.969534,1.764131,0.791600,0.412302,0.273514
0.050000,3.031950,6.677160,3.059768,1.804676,0.810898,0.385949,0.248444
0.050000,3.121719,6.698646,3.152072,1.846075,0.827998,0.342008,0.221150
0.050000,3.214121,6.718003,3.246479,1.888155,0.841587,0.271770,0.191567
0.050000,3.309167,6.734881,3.343012,1.930661,0.850119,0.170647,0.159650
0.050000,3.406827,6.748908,3.441675,1.973247,0.851729,0.032213,0.125391
0.050000,3.507022,6.759694,3.542449,2.015481,0.844668,-0.141238,0.088826
0.050000,3.609615,6.766841,3.645291,2.056834,0.827076,-0.351841,0.050043
0.050000,3.714404,6.769956,3.750126,2.096710,0.797521,-0.591097,0.009189
0.050000,3.821120,6.768666,3.856849,2.134459,0.754979,-0.850838,6.249662
0.050000,3.929423,6.762637,3.965321,2.169431,0.699438,-1.110807,6.205369
0.050000,4.038919,6.751590,4.075372,2.201031,0.631996,-1.348848,6.159834
0.050000,4.149164,6.735319,4.186811,2.228777,0.554913,-1.541669,6.113442
0.050000,4.259687,6.713699,4.299429,2.252353,0.471520,-1.667862,6.066610
0.050000,4.370012,6.686695,4.413011,2.271649,0.385934,-1.711714,6.019767
0.050000,4.479683,6.654360,4.527350,2.286769,0.302389,-1.670900,5.973331
0.050000,4.588280,6.616827,4.642249,2.297993,0.224479,-1.558203,5.927690
0.050000,4.695372,6.574319,4.757469,2.304398,0.128097,-1.927624,5.883211
0.050000,4.800533,6.527155,4.872722,2.305057,0.013189,-2.298162,5.840225
0.050000,4.903421,6.475702,4.987758,2.300727,-0.086597,-1.995728,5.798991
0.050000,5.003781,6.420353,5.102370,2.292230,-0.169939,-1.666832,5.759688
0.050000,5.101434,6.361513,5.216379,2.280194,-0.240733,-1.415888,5.722430
0.050000,5.196269,6.299585,5.329644,2.265284,-0.298190,-1.149130,5.687266
0.050000,5.288224,6.234959,5.442037,2.247867,-0.348352,-1.003256,5.654200
0.050000,5.377271,6.168016,5.553440,2.228069,-0.395949,-0.951942,5.623200
0.050000,5.463411,6.099121,5.663743,2.206049,-0.440409,-0.889200,5.594204
0.050000,4.768684,5.374359,6.667698,20.079097,357.460970,7158.027583,2.481673
0.050000,4.704087,5.422991,6.748555,1.617144,-369.239051,-14534.000420,2.510454
0.050000,4.637644,5.470190,6.830056,1.630018,0.257465,7389.930334,2.537031
0.050000,4.569543,5.516007,6.912135,1.641582,0.231282,-0.523676,2.561296
0.050000,4.499989,5.560505,6.994705,1.651399,0.196346,-0.698708,2.583182
0.050000,4.429202,5.603755,7.077659,1.659085,0.153714,-0.852653,2.602663
0.050000,4.357395,5.645846,7.160893,1.664668,0.111670,-0.840881,2.619749
0.050000,4.284740,5.686895,7.244343,1.669008,0.086788,-0.497627,2.634483
0.050000,4.211370,5.727044,7.327979,1.672719,0.074217,-0.251432,2.646928
0.050000,4.137417,5.766430,7.411766,1.675740,0.060425,-0.275834,2.657152
0.050000,4.063005,5.805191,7.495668,1.678043,0.046063,-0.287231,2.665228
0.050000,3.988252,5.843464,7.579649,1.679624,0.031612,-0.289018,2.671227
0.050000,3.913270,5.881383,7.663674,1.680494,0.017403,-0.284189,2.675221
0.050000,3.838166,5.919079,7.747708,1.680676,0.003643,-0.275194,2.677279
0.050000,3.763041,5.956681,7.831718,1.680198,-0.009562,-0.264107,2.677465
0.050000,3.687993,5.994312,7.915672,1.679088,-0.022188,-0.252512,2.675844
0.050000,3.613115,6.032092,7.999541,1.677375,-0.034274,-0.241731,2.672476
0.050000,3.541939,6.068367,8.079428,1.597748,-1.592542,-31.165349,2.668318
0.050000,3.470056,6.105230,8.160211,1.615664,0.358329,39.017415,2.667284
0.050000,3.399332,6.141562,8.239722,1.590205,-0.509186,-17.350301,2.666877
0.050000,3.329735,6.177325,8.317970,1.564971,-0.504668,0.090355,2.667075
0.050000,3.261232,6.212482,8.394968,1.539955,-0.500327,0.086825,2.667856
0.050000,3.193796,6.247002,8.470725,1.515148,-0.496144,0.083657,2.669200
0.050000,3.127401,6.280853,8.545252,1.490542,-0.492107,0.080745,2.671085
0.050000,3.062021,6.314011,8.618559,1.466133,-0.488200,0.078140,2.673493
0.050000,2.997635,6.346449,8.690655,1.441913,-0.484400,0.075998,2.676404
0.050000,2.934223,6.378146,8.761548,1.417877,-0.480709,0.073823,2.679800
0.050000,2.871764,6.409084,8.831250,1.394023,-0.477086,0.072451,2.683663
0.050000,2.810242,6.439245,8.899767,1.370346,-0.473537,0.070976,2.687975
0.050000,2.749642,6.468615,8.967109,1.346843,-0.470052,0.069701,2.692719
0.050000,2.689949,6.497180,9.033285,1.323514,-0.466591,0.069220,2.697877
0.050000,2.631151,6.524931,9.098302,1.300355,-0.463174,0.068354,2.703433
0.050000,2.573237,6.551860,9.162171,1.277367,-0.459769,0.068092,2.709369
0.050000,2.516197,6.577958,9.224898,1.254549,-0.456357,0.068243,2.715668
0.050000,2.460022,6.603223,9.286493,1.231900,-0.452972,0.067706,2.722313
0.050000,2.404704,6.627650,9.346964,1.209422,-0.449560,0.068242,2.729288
0.050000,2.350237,6.651239,9.406320,1.187115,-0.446139,0.068407,2.736575
0.050000,2.296614,6.673990,9.464569,1.164981,-0.442684,0.069113,2.744156
0.050000,2.243832,6.695905,9.521720,1.143020,-0.439228,0.069113,2.752015
0.050000,2.191886,6.716988,9.577782,1.121233,-0.435735,0.069862,2.760135
0.050000,2.140772,6.737244,9.632763,1.099623,-0.432206,0.070567,2.768496
0.050000,2.090488,6.756680,9.686672,1.078189,-0.428671,0.070708,2.777083
0.050000,2.041032,6.775304,9.739519,1.056934,-0.425094,0.071542,2.785877
0.050000,1.992401,6.793125,9.791312,1.035859,-0.421505,0.071785,2.794859
0.050000,1.944595,6.810153,9.842060,1.014964,-0.417900,0.072101,2.804013
0.050000,1.897613,6.826401,9.891773,0.994250,-0.414277,0.072447,2.813319
0.050000,1.851454,6.841881,9.940459,0.973718,-0.410653,0.072482,2.822760
0.050000,1.806117,6.856608,9.988127,0.953366,-0.407034,0.072379,2.832317
0.050000,1.761604,6.870596,10.034787,0.933195,-0.403424,0.072216,2.841974
0.050000,1.717913,6.883861,10.080447,0.913203,-0.399833,0.071811,2.851710
0.050000,1.675046,6.896421,10.125116,0.893389,-0.396271,0.071237,2.861510
0.050000,1.633002,6.908292,10.168804,0.873752,-0.392749,0.070441,2.871355
0.050000,1.591782,6.919492,10.211518,0.854288,-0.389273,0.069518,2.881228
0.050000,1.551387,6.930041,10.253268,0.834995,-0.385861,0.068236,2.891111
0.050000,1.511817,6.939958,10.294062,0.815870,-0.382505,0.067128,2.900989
0.050000,1.473073,6.949263,10.333907,0.796908,-0.379245,0.065209,2.910844
0.050000,1.435156,6.957975,10.372812,0.778105,-0.376049,0.063920,2.920661
0.050000,1.398066,6.966116,10.410785,0.759458,-0.372951,0.061952,2.930424
0.050000,1.361804,6.973706,10.447833,0.740958,-0.369991,0.059205,2.940118
0.050000,1.326370,6.980767,10.483963,0.722604,-0.367079,0.058238,2.949730
0.050000,1.291766,6.987319,10.519183,0.704389,-0.364313,0.055321,2.959244
0.050000,1.257991,6.993383,10.553498,0.686304,-0.361684,0.052574,2.968648
0.050000,1.225046,6.998981,10.586915,0.668348,-0.359134,0.051004,2.977930
0.050000,1.192931,7.004134,10.619441,0.650510,-0.356755,0.047571,2.987077
0.050000,1.161647,7.008863,10.651080,0.632787,-0.354466,0.045777,2.996077
