dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,2.998524,-1.007564,4.332719,2.629508,0.779375,0.026450,5.016079
0.050000,3.038374,-1.134893,4.466138,2.668382,0.777474,-0.038016,5.015345
0.050000,3.078720,-1.264109,4.601506,2.707356,0.779474,0.039997,5.014736
0.050000,3.119574,-1.395207,4.738823,2.746334,0.779577,0.002061,5.014256
0.050000,3.160954,-1.528184,4.878090,2.785332,0.779950,0.007473,5.013907
0.050000,3.202876,-1.663036,5.019308,2.824363,0.780612,0.013236,5.013693
0.050000,3.245357,-1.799760,5.162480,2.863438,0.781517,0.018098,5.013618
0.050000,3.288419,-1.938353,5.307608,2.902569,0.782610,0.021850,5.013687
0.050000,3.332083,-2.078811,5.454696,2.941760,0.783821,0.024232,5.013907
0.050000,3.376371,-2.221130,5.603747,2.981013,0.785068,0.024934,5.014284
0.050000,3.421311,-2.365307,5.754765,3.020372,0.787177,0.042192,5.014827
0.050000,3.466929,-2.511338,5.907756,3.059819,0.788933,0.035110,5.015546
0.050000,3.513258,-2.659220,6.062725,3.099384,0.791310,0.047533,5.016453
0.050000,3.560330,-2.808948,6.219678,3.139048,0.793270,0.039208,5.017562
0.050000,3.608185,-2.960521,6.378626,3.178970,0.798436,0.103321,5.018888
0.050000,3.656865,-3.113933,6.539577,3.219006,0.800730,0.045876,5.020451
0.050000,3.706415,-3.269181,6.702540,3.259262,0.805117,0.087750,5.022272
0.050000,3.756890,-3.426259,6.867529,3.299785,0.810452,0.106693,5.024379
0.050000,3.808351,-3.585171,7.034565,3.340724,0.818794,0.166831,5.026803
0.050000,3.860863,-3.745902,7.203657,3.381830,0.822106,0.066240,5.029580
0.050000,3.914508,-3.908461,7.374839,3.423642,0.836259,0.283066,5.032758
0.050000,3.969373,-4.072838,7.548130,3.465828,0.843719,0.149203,5.036391
0.050000,4.025563,-4.239032,7.723567,3.508732,0.858075,0.287111,5.040547
0.050000,4.083183,-4.406984,7.901127,3.551211,0.849586,-0.169767,5.045310
0.050000,4.142343,-4.576597,8.080761,3.592678,0.829323,-0.405257,5.050783
0.050000,4.203170,-4.747747,8.262399,3.632753,0.801501,-0.556450,5.057094
0.050000,4.265833,-4.920336,8.446012,3.672262,0.790177,-0.226489,5.064413
0.050000,4.330545,-5.094263,8.631587,3.711500,0.784761,-0.108320,5.072959
0.050000,4.397584,-5.269454,8.819167,3.751603,0.802078,0.346359,5.083029
0.050000,4.467313,-5.445838,9.008834,3.793339,0.834706,0.652543,5.095033
0.050000,4.540222,-5.623371,9.200755,3.838412,0.901457,1.335020,5.109555
0.050000,4.617007,-5.802080,9.395261,3.890135,1.034470,2.660277,5.127464
0.050000,4.698668,-5.982053,9.592894,3.952657,1.250435,4.319298,5.150109
0.050000,4.786768,-6.163563,9.794656,4.035226,1.651379,8.018868,5.179723
0.050000,4.883928,-6.347223,10.002432,4.155532,2.406120,15.094831,5.220320
0.050000,4.995087,-6.534388,10.220118,4.353708,3.963515,31.147888,5.279952
0.050000,5.131360,-6.728213,10.457053,4.738702,7.699893,74.727573,5.377610
0.050000,5.325711,-6.935543,10.741233,5.683602,18.898005,223.962228,5.570103
0.050000,5.709523,-7.136382,11.174416,8.663671,59.601372,814.067346,6.068921
0.050000,6.285096,-7.014029,11.762851,11.768691,62.100389,49.980340,0.622065
0.050000,6.539876,-6.735512,12.140321,7.549412,-84.385579,-2929.719361,1.005879
0.050000,6.662722,-6.498986,12.406847,5.330513,-44.377972,800.152132,1.164435
0.050000,6.743780,-6.284027,12.636581,4.594678,-14.716707,593.225303,1.250037
0.050000,6.805248,-6.079570,12.850078,4.269941,-6.494739,164.439358,1.304380
0.050000,6.855175,-5.881139,13.054694,4.092312,-3.552564,58.843500,1.342414
