dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,2.793586,6.078953,2.809463,1.467683,0.383708,0.000000,0.353422
0.050000,2.863097,6.103932,2.883326,1.486869,0.383708,0.000000,0.336298
0.050000,2.933955,6.127962,2.958150,1.506054,0.383708,0.000000,0.317341
0.050000,3.006192,6.150866,3.033932,1.525240,0.383708,0.000000,0.296448
0.050000,3.079834,6.172452,3.110673,1.544425,0.383708,0.000000,0.273514
0.050000,3.154898,6.192512,3.188374,1.563610,0.383708,-0.000000,0.248444
0.050000,3.231395,6.210824,3.267035,1.582796,0.383708,0.000000,0.221150
0.050000,3.309319,6.227149,3.346654,1.601981,0.383708,0.000000,0.191567
0.050000,3.388653,6.241240,3.427233,1.621167,0.383708,0.000000,0.159650
0.050000,3.469358,6.252833,3.508771,1.640352,0.383708,0.000000,0.125391
0.050000,3.551377,6.261665,3.591268,1.659537,0.383708,0.000000,0.088826
0.050000,3.634626,6.267467,3.674724,1.678723,0.383708,0.000000,0.050043
0.050000,3.718999,6.269977,3.759140,1.697908,0.383708,0.000000,0.009189
0.050000,3.804361,6.268947,3.844515,1.717094,0.383708,0.000000,6.249662
0.050000,3.890555,6.264150,3.930849,1.736279,0.383708,0.000000,6.205369
0.050000,3.977400,6.255390,4.018143,1.755464,0.383708,0.000000,6.159834
0.050000,4.064699,6.242505,4.106396,1.774650,0.383708,0.000000,6.113442
0.050000,4.152243,6.225379,4.195608,1.793835,0.383708,0.000000,6.066610
0.050000,4.239821,6.203942,4.285779,1.813021,0.383708,-0.000000,6.019767
0.050000,4.327224,6.178171,4.376910,1.832206,0.383708,0.000000,5.973331
0.050000,4.414252,6.148090,4.469000,1.851392,0.383708,0.000000,5.927690
0.050000,4.500675,6.113784,4.561989,1.868179,0.335745,-0.959270,5.883211
0.050000,4.586225,6.075412,4.655758,1.882568,0.287781,-0.959270,5.840225
0.050000,4.670673,6.033177,4.750186,1.894559,0.239818,-0.959270,5.798991
0.050000,4.753825,5.987315,4.845154,1.904151,0.191854,-0.959270,5.759688
0.050000,4.835521,5.938087,4.940541,1.911346,0.143891,-0.959270,5.722430
0.050000,4.915634,5.885768,5.036229,1.916142,0.095927,-0.959270,5.687266
0.050000,4.994062,5.830646,5.132096,1.918540,0.047964,-0.959270,5.654200
0.050000,5.070719,5.773015,5.228003,1.917759,-0.015628,-1.271837,5.623200
0.050000,5.145535,5.713174,5.323812,1.914579,-0.063592,-0.959270,5.594204
0.050000,5.075211,5.769379,5.419401,1.909002,-0.111555,-0.959270,2.481673
0.050000,4.999120,5.826669,5.514652,1.901026,-0.159519,-0.959270,2.510454
0.050000,4.921845,5.881566,5.609444,1.890652,-0.207482,-0.959270,2.537031
0.050000,4.843679,5.934157,5.703657,1.877879,-0.255446,-0.959270,2.561296
0.050000,4.764909,5.984554,5.797172,1.862709,-0.303409,-0.959270,2.583182
0.050000,4.685811,6.032884,5.889868,1.845140,-0.351373,-0.959270,2.602663
0.050000,4.606635,6.079296,5.981645,1.825955,-0.383708,-0.646703,2.619749
0.050000,4.527566,6.123971,6.072463,1.806769,-0.383708,0.000000,2.634483
0.050000,4.448739,6.167108,6.162322,1.787584,-0.383708,0.000000,2.646928
0.050000,4.370274,6.208897,6.251222,1.768399,-0.383708,0.000000,2.657152
0.050000,4.292281,6.249524,6.339162,1.749213,-0.383708,0.000000,2.665228
0.050000,4.214858,6.289165,6.426143,1.730028,-0.383708,0.000000,2.671227
0.050000,4.138094,6.327985,6.512165,1.710842,-0.383708,0.000000,2.675221
0.050000,4.062071,6.366144,6.597227,1.691657,-0.383708,0.000000,2.677279
0.050000,3.986862,6.403787,6.681331,1.672472,-0.383708,0.000000,2.677465
0.050000,3.912539,6.441055,6.764474,1.653286,-0.383708,0.000000,2.675844
0.050000,3.839165,6.478076,6.846659,1.634101,-0.383708,-0.000000,2.672476
0.050000,3.769840,6.513408,6.927885,1.614915,-0.383708,0.000000,2.668318
0.050000,3.698418,6.550034,7.008151,1.595730,-0.383708,0.000000,2.667284
0.050000,3.627875,6.586273,7.087458,1.576545,-0.383708,0.000000,2.666877
0.050000,3.558189,6.622081,7.165805,1.557359,-0.383708,0.000000,2.667075
0.050000,3.489339,6.657417,7.243193,1.538174,-0.383708,0.000000,2.667856
0.050000,3.421306,6.692243,7.319622,1.518988,-0.383708,0.000000,2.669200
0.050000,3.354070,6.726523,7.395092,1.499803,-0.383708,0.000000,2.671085
0.050000,3.287617,6.760224,7.469603,1.480617,-0.383708,0.000000,2.673493
0.050000,3.221931,6.793317,7.543154,1.461432,-0.383708,0.000000,2.676404
0.050000,3.156999,6.825774,7.615746,1.442247,-0.383708,0.000000,2.679800
0.050000,3.092810,6.857569,7.687379,1.423061,-0.383708,0.000000,2.683663
0.050000,3.029352,6.888679,7.758052,1.403876,-0.383708,0.000000,2.687975
0.050000,2.966617,6.919083,7.827766,1.384690,-0.383708,-0.000000,2.692719
0.050000,2.904598,6.948762,7.896521,1.365505,-0.383708,0.000000,2.697877
0.050000,2.843288,6.977698,7.964317,1.346320,-0.383708,0.000000,2.703433
0.050000,2.782683,7.005878,8.031153,1.327134,-0.383708,0.000000,2.709369
0.050000,2.722778,7.033287,8.097030,1.307949,-0.383708,0.000000,2.715668
0.050000,2.663573,7.059914,8.161948,1.288763,-0.383708,0.000000,2.722313
0.050000,2.605065,7.085750,8.225907,1.269578,-0.383708,0.000000,2.729288
0.050000,2.547254,7.110786,8.288906,1.250393,-0.383708,0.000000,2.736575
0.050000,2.490142,7.135018,8.350946,1.231207,-0.383708,0.000000,2.744156
0.050000,2.433731,7.158440,8.412027,1.212022,-0.383708,0.000000,2.752015
0.050000,2.378023,7.181050,8.472148,1.192836,-0.383708,0.000000,2.760135
0.050000,2.323022,7.202846,8.531310,1.173651,-0.383708,0.000000,2.768496
0.050000,2.268734,7.223830,8.589513,1.154466,-0.383708,-0.000000,2.777083
0.050000,2.215163,7.244003,8.646757,1.135280,-0.383708,0.000000,2.785877
0.050000,2.162315,7.263369,8.703041,1.116095,-0.383708,0.000000,2.794859
0.050000,2.110198,7.281933,8.758366,1.096909,-0.383708,0.000000,2.804013
0.050000,2.058818,7.299701,8.812732,1.077724,-0.383708,0.000000,2.813319
0.050000,2.008183,7.316682,8.866139,1.058539,-0.383708,0.000000,2.822760
0.050000,1.958302,7.332885,8.918586,1.039353,-0.383708,0.000000,2.832317
0.050000,1.909182,7.348321,8.970074,1.020168,-0.383708,0.000000,2.841974
0.050000,1.860833,7.363000,9.020603,1.000982,-0.383708,0.000000,2.851710
0.050000,1.813263,7.376937,9.070172,0.981797,-0.383708,0.000000,2.861510
0.050000,1.766482,7.390145,9.118782,0.962612,-0.383708,-0.000000,2.871355
0.050000,1.720498,7.402640,9.166433,0.943426,-0.383708,0.000000,2.881228
0.050000,1.675322,7.414438,9.213125,0.924241,-0.383708,-0.000000,2.891111
0.050000,1.630962,7.425555,9.258857,0.905055,-0.383708,0.000000,2.900989
0.050000,1.587427,7.436010,9.303631,0.885870,-0.383708,0.000000,2.910844
0.050000,1.544726,7.445822,9.347444,0.866685,-0.383708,0.000000,2.920661
0.050000,1.502868,7.455010,9.390299,0.847499,-0.383708,-0.000000,2.930424
0.050000,1.461861,7.463593,9.432194,0.828314,-0.383708,0.000000,2.940118
0.050000,1.421714,7.471592,9.473130,0.809128,-0.383708,0.000000,2.949730
0.050000,1.382436,7.479029,9.513107,0.789943,-0.383708,0.000000,2.959244
0.050000,1.344032,7.485924,9.552125,0.770758,-0.383708,0.000000,2.968648
0.050000,1.306512,7.492300,9.590183,0.751572,-0.383708,0.000000,2.977930
0.050000,1.269882,7.498177,9.627282,0.732387,-0.383708,-0.000000,2.987077
0.050000,1.234148,7.503578,9.663422,0.713201,-0.383708,0.000000,2.996077
0.050000,1.199317,7.508526,9.698602,0.694016,-0.383708,0.000000,3.004921
0.050000,1.165396,7.513042,9.732823,0.674831,-0.383708,0.000000,3.013597
0.050000,1.132388,7.517147,9.766085,0.655645,-0.383708,0.000000,3.022098
0.050000,1.100300,7.520865,9.798388,0.636460,-0.383708,0.000000,3.030413
0.050000,1.069137,7.524216,9.829731,0.617274,-0.383708,-0.000000,3.038535
0.050000,1.038902,7.527222,9.860115,0.598089,-0.383708,0.000000,3.046456
0.050000,1.009600,7.529904,9.889540,0.578903,-0.383708,0.000000,3.054170
0.050000,0.981234,7.532283,9.918005,0.559718,-0.383708,0.000000,3.061669
0.050000,0.953808,7.534380,9.945512,0.540533,-0.383708,0.000000,3.068948
0.050000,0.927324,7.536213,9.972059,0.521347,-0.383708,0.000000,3.076002
0.050000,0.901786,7.537803,9.997646,0.502162,-0.383708,-0.000000,3.082826
0.050000,0.877195,7.539169,10.022275,0.482976,-0.383708,0.000000,3.089415
0.050000,0.853554,7.540328,10.045944,0.463791,-0.383708,0.000000,3.095767
0.050000,0.830865,7.541299,10.068654,0.444606,-0.383708,0.000000,3.101876
0.050000,0.809130,7.542099,10.090405,0.425420,-0.383708,0.000000,3.107741
0.050000,0.788348,7.542745,10.111196,0.406235,-0.383708,-0.000000,3.113358
0.050000,0.768523,7.543251,10.131028,0.387049,-0.383708,0.000000,3.118726
0.050000,0.749654,7.543634,10.149901,0.367864,-0.383708,0.000000,3.123841
0.050000,0.731742,7.543909,10.167815,0.348679,-0.383708,-0.000000,3.128703
0.050000,0.714789,7.544088,10.184769,0.329493,-0.383708,0.000000,3.133310
0.050000,0.698794,7.544186,10.200764,0.310308,-0.383708,0.000000,3.137660
0.050000,0.683758,7.544214,10.215800,0.291122,-0.383708,-0.000000,3.141752
0.050000,0.669682,7.544185,10.229876,0.271937,-0.383708,0.000000,3.145586
0.050000,0.656565,7.544109,10.242993,0.252752,-0.383708,0.000000,3.149161
0.050000,0.644408,7.543997,10.255151,0.233566,-0.383708,-0.000000,3.152475
0.050000,0.633210,7.543858,10.266350,0.214381,-0.383708,0.000000,3.155529
0.050000,0.622972,7.543701,10.276589,0.195195,-0.383708,0.000000,3.158323
0.050000,0.613693,7.543534,10.285869,0.176010,-0.383708,0.000000,3.160855
0.050000,0.605374,7.543365,10.294190,0.156825,-0.383708,-0.000000,3.163126
0.050000,0.598014,7.543199,10.301552,0.137639,-0.383708,0.000000,3.165135
0.050000,0.591614,7.543042,10.307954,0.118454,-0.383708,0.000000,3.166883
0.050000,0.586173,7.542901,10.313397,0.099268,-0.383708,0.000000,3.168369
0.050000,0.581690,7.542778,10.317881,0.080083,-0.383708,0.000000,3.169593
0.050000,0.578148,7.542677,10.321425,0.061679,-0.368080,0.312567,3.170560
0.050000,0.575465,7.542598,10.324109,0.045673,-0.320116,0.959270,3.171293
0.050000,0.573523,7.542540,10.326052,0.032066,-0.272153,0.959270,3.171824
0.050000,0.572200,7.542500,10.327375,0.020856,-0.224189,0.959270,3.172185
0.050000,0.571378,7.542475,10.328198,0.012045,-0.176226,0.959270,3.172409
0.050000,0.570936,7.542461,10.328640,0.005632,-0.128262,0.959270,3.172530
0.050000,0.570755,7.542455,10.328821,0.001617,-0.080299,0.959270,3.172579
0.050000,0.570715,7.542454,10.328862,0.000000,-0.032335,0.959270,3.172590
0.050000,0.570715,7.542454,10.328862,0.000000,0.000000,0.646703,3.172590
