dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,1.660403,7.880814,1.561352,0.748237,0.130083,-0.053560,6.067462
0.050000,1.697263,7.872758,1.599082,0.754604,0.127349,-0.054692,6.068604
0.050000,1.734438,7.864684,1.637124,0.760832,0.124559,-0.055793,6.070119
0.050000,1.771924,7.856610,1.675470,0.766918,0.121710,-0.056969,6.072020
0.050000,1.809718,7.848553,1.714113,0.772858,0.118802,-0.058172,6.074321
0.050000,1.847815,7.840531,1.753045,0.778650,0.115839,-0.059264,6.077039
0.050000,1.886211,7.832563,1.792260,0.784290,0.112813,-0.060503,6.080187
0.050000,1.924903,7.824670,1.831749,0.789777,0.109737,-0.061537,6.083781
0.050000,1.963886,7.816873,1.871504,0.795108,0.106607,-0.062598,6.087837
0.050000,2.003156,7.809193,1.911518,0.800279,0.103433,-0.063465,6.092371
0.050000,2.042709,7.801655,1.951782,0.805290,0.100220,-0.064276,6.097398
0.050000,2.082539,7.794281,1.992289,0.810139,0.096975,-0.064900,6.102936
0.050000,2.122642,7.787097,2.033031,0.814825,0.093716,-0.065172,6.108999
0.050000,2.163012,7.780128,2.073998,0.819347,0.090450,-0.065324,6.115606
0.050000,2.203645,7.773403,2.115183,0.823707,0.087204,-0.064921,6.122771
0.050000,2.244534,7.766947,2.156579,0.827907,0.083991,-0.064252,6.130511
0.050000,2.285673,7.760790,2.198176,0.831949,0.080841,-0.063001,6.138841
0.050000,2.327056,7.754962,2.239968,0.835838,0.077783,-0.061161,6.147777
0.050000,2.368678,7.749491,2.281947,0.839581,0.074853,-0.058595,6.157334
0.050000,2.410530,7.744411,2.324106,0.843185,0.072091,-0.055251,6.167525
0.050000,2.452605,7.739751,2.366440,0.846662,0.069539,-0.051033,6.178364
0.050000,2.494898,7.735545,2.408941,0.850025,0.067250,-0.045792,6.189861
0.050000,2.537400,7.731826,2.451605,0.853289,0.065281,-0.039372,6.202026
0.050000,2.580050,7.728629,2.494375,0.855396,0.042133,-0.462958,6.214851
0.050000,2.622735,7.725994,2.537141,0.855323,-0.001457,-0.871792,6.228305
0.050000,2.665344,7.723951,2.579799,0.853150,-0.043456,-0.839983,6.242349
0.050000,2.707766,7.722526,2.622245,0.848933,-0.084339,-0.817661,6.256937
0.050000,2.749896,7.721735,2.664383,0.842748,-0.123694,-0.787109,6.272014
0.050000,2.791631,7.721590,2.706117,0.834692,-0.161125,-0.748611,0.004332
0.050000,2.832869,7.722094,2.747359,0.824830,-0.197248,-0.722464,0.020196
0.050000,2.873515,7.723242,2.788021,0.813243,-0.231732,-0.689676,0.036345
0.050000,2.920140,7.725017,2.834680,0.933174,2.398623,52.607104,0.034860
0.050000,2.971962,7.726608,2.886526,1.036927,2.075061,-6.471242,0.026651
0.050000,3.022799,7.727776,2.937377,1.017013,-0.398293,-49.467090,0.019439
0.050000,3.072666,7.728586,2.987250,0.997468,-0.390883,0.148205,0.013187
0.050000,3.121577,7.729098,3.036164,0.978282,-0.383732,0.143018,0.007859
0.050000,3.169549,7.729365,3.084136,0.959439,-0.376864,0.137354,0.003420
0.050000,3.216595,7.729439,3.131182,0.940923,-0.370313,0.131018,6.283023
0.050000,3.262731,7.729365,3.177318,0.922720,-0.364056,0.125147,6.280267
0.050000,3.307971,7.729186,3.222559,0.904815,-0.358114,0.118852,6.278306
0.050000,3.352330,7.728940,3.266919,0.887191,-0.352463,0.113010,6.277112
0.050000,3.395821,7.728663,3.310410,0.869837,-0.347096,0.107344,6.276660
0.050000,3.438457,7.728388,3.353047,0.852737,-0.341992,0.102075,6.276922
0.050000,3.480250,7.728144,3.394841,0.835880,-0.337132,0.097207,6.277875
0.050000,3.521212,7.727957,3.435804,0.819256,-0.332495,0.092738,6.279496
0.050000,3.561355,7.727852,3.475947,0.802853,-0.328055,0.088798,6.281762
0.050000,3.600688,7.727851,3.515280,0.786663,-0.323800,0.085104,0.001467
0.050000,3.639222,7.727973,3.553814,0.770679,-0.319678,0.082429,0.004961
0.050000,3.676966,7.728235,3.591558,0.754894,-0.315703,0.079496,0.009039
0.050000,3.713928,7.728653,3.628524,0.739303,-0.311825,0.077576,0.013680
0.050000,3.750119,7.729240,3.664719,0.723902,-0.308020,0.076086,0.018867
0.050000,3.785545,7.730008,3.700153,0.708687,-0.304287,0.074659,0.024581
0.050000,3.820214,7.730966,3.734836,0.693658,-0.300579,0.074165,0.030803
0.050000,3.854135,7.732123,3.768777,0.678813,-0.296899,0.073604,0.037514
0.050000,3.887315,7.733486,3.801984,0.664153,-0.293211,0.073768,0.044696
0.050000,3.919761,7.735060,3.834468,0.649678,-0.289505,0.074103,0.052332
0.050000,3.951480,7.736848,3.866238,0.635390,-0.285752,0.075061,0.060401
0.050000,3.982480,7.738853,3.897302,0.621291,-0.281974,0.075564,0.068885
0.050000,4.012767,7.741077,3.927671,0.607385,-0.278118,0.077121,0.077765
0.050000,4.042351,7.743518,3.957355,0.593676,-0.274194,0.078474,0.087021
0.050000,4.071237,7.746177,3.986363,0.580166,-0.270198,0.079933,0.096633
0.050000,4.099434,7.749050,4.014707,0.566860,-0.266104,0.081868,0.106580
0.050000,4.126950,7.752136,4.042395,0.553763,-0.261943,0.083217,0.116843
0.050000,4.153792,7.755429,4.069439,0.540879,-0.257681,0.085244,0.127399
0.050000,4.179970,7.758925,4.095849,0.528212,-0.253340,0.086815,0.138227
0.050000,4.205493,7.762619,4.121638,0.515766,-0.248923,0.088354,0.149305
0.050000,4.230369,7.766504,4.146815,0.503545,-0.244427,0.089908,0.160610
0.050000,4.254607,7.770573,4.171392,0.491551,-0.239874,0.091066,0.172119
