dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,2.845125,5.562929,2.852155,1.297340,0.095717,-0.341469,0.382586
0.050000,2.905644,5.586809,2.917216,1.301212,0.077438,-0.365586,0.368818
0.050000,2.966641,5.609856,2.982422,1.304121,0.058176,-0.385245,0.353422
0.050000,3.028094,5.631941,3.047723,1.306018,0.037945,-0.404606,0.336298
0.050000,3.089976,5.652928,3.113067,1.306877,0.017186,-0.415182,0.317341
0.050000,3.152254,5.672676,3.178401,1.306686,-0.003831,-0.420354,0.296448
0.050000,3.214892,5.691038,3.243674,1.305468,-0.024363,-0.410640,0.273514
0.050000,3.277846,5.707864,3.308838,1.303278,-0.043788,-0.388497,0.248444
0.050000,3.341071,5.723001,3.373850,1.300231,-0.060947,-0.343180,0.221150
0.050000,3.404518,5.736296,3.438675,1.296503,-0.074558,-0.272221,0.191567
0.050000,3.468139,5.747598,3.503292,1.292350,-0.083067,-0.170172,0.159650
0.050000,3.531890,5.756759,3.567698,1.288110,-0.084783,-0.034313,0.125391
0.050000,3.595732,5.763636,3.631909,1.284223,-0.077756,0.140528,0.088826
0.050000,3.659637,5.768092,3.695970,1.281212,-0.060214,0.350853,0.050043
0.050000,3.723593,5.769998,3.759954,1.279682,-0.030598,0.592313,0.009189
0.050000,3.787602,5.769228,3.823968,1.280280,0.011951,0.850975,6.249662
0.050000,3.851686,5.765663,3.888151,1.283654,0.067499,1.110954,6.205369
0.050000,3.915880,5.759189,3.952671,1.290404,0.135000,1.350023,6.159834
0.050000,3.980234,5.749691,4.017721,1.301014,0.212193,1.543869,6.113442
0.050000,4.044800,5.737060,4.083512,1.315801,0.295730,1.670742,6.066610
0.050000,4.109630,5.721189,4.150255,1.334877,0.381531,1.716017,6.019767
0.050000,4.174764,5.701982,4.218162,1.358136,0.465174,1.672865,5.973331
0.050000,4.240225,5.679353,4.287425,1.385252,0.542315,1.542812,5.927690
0.050000,4.305977,5.653248,4.358169,1.414884,0.592644,1.006578,5.883211
0.050000,4.371917,5.623669,4.430440,1.445413,0.610579,0.358697,5.840225
0.050000,4.437925,5.590652,4.504244,1.476095,0.613641,0.061243,5.798991
0.050000,4.503869,5.554277,4.579556,1.506226,0.602633,-0.220166,5.759688
0.050000,4.569608,5.514660,4.656309,1.535067,0.576809,-0.516474,5.722430
