dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,3.186543,4.674588,3.154140,2.621669,-2.874844,-28.656236,0.772836
0.050000,3.269747,4.764561,3.276688,2.450964,-3.414104,-10.785191,0.874098
0.050000,3.339324,4.855280,3.391015,2.286548,-3.288323,2.515620,0.957010
0.050000,3.398027,4.944978,3.498215,2.143999,-2.850979,8.746866,1.023771
0.050000,3.448344,5.032929,3.599542,2.026543,-2.349112,10.037352,1.076901
0.050000,3.492282,5.118934,3.696121,1.931580,-1.899261,8.997026,1.118657
0.050000,3.531396,5.203017,3.788857,1.854710,-1.537409,7.237022,1.150849
0.050000,3.566884,5.285256,3.878426,1.791378,-1.266629,5.415616,1.174836
0.050000,3.599677,5.365706,3.965302,1.737533,-1.076903,3.794515,1.191566
0.050000,3.630516,5.444356,4.049783,1.689612,-0.958419,2.369667,1.201633
0.050000,3.660003,5.521107,4.132003,1.644399,-0.904264,1.083107,1.205309
0.050000,3.688635,5.595742,4.211942,1.598779,-0.912403,-0.162781,1.202554
0.050000,3.716824,5.667904,4.289413,1.549433,-0.986920,-1.490342,1.192995
0.050000,3.744893,5.737048,4.364038,1.492484,-1.138966,-3.040905,1.175873
0.050000,3.773057,5.802388,4.435190,1.423039,-1.388918,-4.999047,1.149940
0.050000,3.801356,5.862819,4.501918,1.334575,-1.769270,-7.607044,1.113294
0.050000,3.829529,5.916824,4.562830,1.218234,-2.326812,-11.150835,1.063151
0.050000,3.856787,5.962417,4.615951,1.062410,-3.116492,-15.793595,0.995562
0.050000,3.881460,5.997261,4.658644,0.853878,-4.170639,-21.082956,0.905261
0.050000,3.900686,6.019297,4.687889,0.584896,-5.379645,-24.180111,0.786196
0.050000,3.910904,6.028397,4.701572,0.273651,-6.224890,-16.904910,0.634127
0.050000,3.910689,6.028460,4.701796,0.004480,-5.383420,16.829400,0.452617
0.050000,3.905274,6.026445,4.707573,0.115552,2.221439,152.097188,0.258317
0.050000,3.905641,6.026329,4.707957,0.007678,-2.157480,-87.578371,0.074991
0.050000,3.920155,6.026040,4.722475,0.290350,5.653433,156.218260,6.202174
0.050000,3.950135,6.021470,4.752801,0.606528,6.323557,13.402462,6.076983
0.050000,3.992651,6.010175,4.796792,0.879817,5.465787,-17.155390,5.978533
0.050000,4.044014,5.991657,4.851391,1.091974,4.243151,-24.452723,5.900941
0.050000,4.101193,5.966473,4.913870,1.249581,3.152131,-21.820402,5.839046
0.050000,4.162021,5.935547,4.982109,1.364780,2.303971,-16.963199,5.788904
0.050000,4.225038,5.899822,5.054547,1.448774,1.679882,-12.481779,5.747629
0.050000,4.289253,5.860152,5.130028,1.509613,1.216786,-9.261921,5.713144
0.050000,4.353992,5.817264,5.207684,1.553118,0.870111,-6.933497,5.683946
0.050000,4.418782,5.771779,5.286846,1.583244,0.602513,-5.351957,5.658932
0.050000,4.965580,6.610392,6.287974,20.022565,368.786412,7363.677984,2.519386
0.050000,4.888004,6.665451,6.383103,1.902567,-362.399951,-14623.727274,2.529350
0.050000,4.810591,6.719238,6.477368,1.885306,-0.345233,7241.094375,2.539401
0.050000,4.733379,6.771738,6.570738,1.867403,-0.358058,-0.256517,2.549531
0.050000,4.656384,6.822954,6.663211,1.849456,-0.358928,-0.017391,2.559736
0.050000,4.579623,6.872887,6.754784,1.831455,-0.360023,-0.021892,2.570010
0.050000,4.503114,6.921543,6.845454,1.813401,-0.361086,-0.021261,2.580348
0.050000,4.426873,6.968925,6.935218,1.795291,-0.362201,-0.022315,2.590745
0.050000,4.350919,7.015038,7.024075,1.777127,-0.363285,-0.021663,2.601194
0.050000,4.275270,7.059888,7.112020,1.758899,-0.364558,-0.025459,2.611690
0.050000,4.199945,7.103482,7.199050,1.740614,-0.365692,-0.022697,2.622227
0.050000,4.124963,7.145828,7.285164,1.722265,-0.366989,-0.025942,2.632798
0.050000,4.050343,7.186933,7.370356,1.703852,-0.368248,-0.025175,2.643397
0.050000,3.976105,7.226808,7.454625,1.685375,-0.369550,-0.026042,2.654018
0.050000,3.902269,7.265460,7.537966,1.666832,-0.370845,-0.025891,2.664654
0.050000,3.828854,7.302903,7.620378,1.648222,-0.372199,-0.027086,2.675298
0.050000,3.755882,7.339146,7.701855,1.629546,-0.373526,-0.026532,2.685944
0.050000,3.683372,7.374203,7.782395,1.610801,-0.374902,-0.027526,2.696585
0.050000,3.611344,7.408086,7.861994,1.591988,-0.376259,-0.027148,2.707214
0.050000,3.539819,7.440809,7.940650,1.573107,-0.377621,-0.027223,2.717824
0.050000,3.468817,7.472388,8.018358,1.554159,-0.378963,-0.026853,2.728409
0.050000,3.398357,7.502837,8.095115,1.535142,-0.380341,-0.027562,2.738961
0.050000,3.328461,7.532173,8.170918,1.516058,-0.381677,-0.026723,2.749475
0.050000,3.259148,7.560413,8.245763,1.496908,-0.383004,-0.026529,2.759942
0.050000,3.190437,7.587575,8.319648,1.477692,-0.384322,-0.026369,2.770357
0.050000,3.122348,7.613676,8.392568,1.458411,-0.385604,-0.025629,2.780714
0.050000,3.054900,7.638736,8.464522,1.439067,-0.386880,-0.025520,2.791005
0.050000,2.988111,7.662775,8.535505,1.419662,-0.388110,-0.024605,2.801226
0.050000,2.922000,7.685812,8.605514,1.400196,-0.389319,-0.024181,2.811369
0.050000,2.856584,7.707868,8.674548,1.380671,-0.390496,-0.023536,2.821429
0.050000,2.791882,7.728964,8.742603,1.361090,-0.391632,-0.022717,2.831400
0.050000,2.727910,7.749122,8.809675,1.341453,-0.392729,-0.021948,2.841276
